country,year,nitrous_oxide,co2_emissions,agricultural_land,greenhouse_gas_emissions,cereal_yield,population_growth,arable_land,urban_population,GDP,fresh_water
United Arab Emirates,2015,,,,,,,,,370275469560.166,
United Arab Emirates,2014,,,,,,,,,414105366758.911,
United Arab Emirates,2013,,,,,,,,,400218529747.597,
United Arab Emirates,2012,,,,,,,,,384610125384.033,
United Arab Emirates,2011,,,,,,,,,350666058379.85,
United Arab Emirates,2010,,,,,,,,,289787452661.675,
United Arab Emirates,2009,,,,,,,,,253547358747.447,
United Arab Emirates,2008,,,,,,,,,315474615738.598,
United Arab Emirates,2007,,,,,,,,,257916133424.098,
United Arab Emirates,2006,,,,,,,,,222116541865.214,
United Arab Emirates,2005,,,,,,,,,180617467964.602,
United Arab Emirates,2004,,,,,,,,,147824370319.946,
United Arab Emirates,2003,,,,,,,,,124346358066.712,
United Arab Emirates,2002,,,,,,,,,109816201497.617,
United Arab Emirates,2001,,,,,,,,,103311640571.818,
United Arab Emirates,2000,,,,,,,,,104337372362.151,
United Arab Emirates,1999,,,,,,,,,84445473110.9598,
United Arab Emirates,1998,,,,,,,,,75674336283.1858,
United Arab Emirates,1997,,,,,,,,,78839008444.5655,
United Arab Emirates,1996,,,,,,,,,73571233996.1863,
United Arab Emirates,1995,,,,,,,,,65743666575.8649,
United Arab Emirates,1994,,,,,,,,,59305093979.842,
United Arab Emirates,1993,,,,,,,,,55625170253.337,
United Arab Emirates,1992,,,,,,,,,54239171887.769,
United Arab Emirates,1991,,,,,,,,,51552165622.4462,
United Arab Emirates,1990,,,,,,,,,50701443748.2975,
Armenia,2020,,,,,,,,,12641697523.2966,
Armenia,2019,,,,,,,,,13619291361.2814,
Armenia,2018,,,,,,,,,12457941907.0333,
Armenia,2017,,,,,,,,,11527458565.7334,
Armenia,2016,,,,,,,,,10546135160.031,
Armenia,2015,,,,,,,,,10553337672.9872,
Armenia,2014,,,,,,,,,11609512939.7542,
Armenia,2013,,,,,,,,,11121465767.4067,
Armenia,2012,,,,,,,,,10619320048.5857,
Armenia,2011,,,,,,,,,10142111334.4961,
Armenia,2010,,,,,,,,,9260284937.79781,
Armenia,2009,,,,,,,,,8647936747.98704,
Armenia,2008,,,,,,,,,11662040713.8753,
Armenia,2007,,,,,,,,,9206301700.39619,
Armenia,2006,,,,,,,,,6384451606.1421,
Armenia,2005,,,,,,,,,4900469950.09033,
Armenia,2004,,,,,,,,,3576615240.41616,
Armenia,2003,,,,,,,,,2807061008.69084,
Armenia,2002,,,,,,,,,2376335048.39976,
Armenia,2001,,,,,,,,,2118467913.37873,
Armenia,2000,,,,,,,,,1911563668.85006,
Armenia,1999,,,,,,,,,1845482173.02732,
Armenia,1998,,,,,,,,,1893726437.26462,
Armenia,1997,,,,,,,,,1639492444.76152,
Armenia,1996,,,,,,,,,1596968946.23708,
Armenia,1995,,,,,,,,,1468317435.20148,
Armenia,1994,,,,,,,,,1315158636.67553,
Armenia,1993,,,,,,,,,1201312829.27524,
Armenia,1992,,,,,,,,,1272835453.42634,
Armenia,1991,,,,,,,,,2069870129.87013,
Armenia,1990,,,,,,,,,2256838857.60997,
Belgium,2020,,,,,,,,,525211810652.608,
Belgium,2019,,,,,,,,,535830876745.097,
Belgium,2018,,,,,,,,,543299066998.902,
Belgium,2017,,,,,,,,,502764720556.354,
Belgium,2016,,,,,,,,,476062757356.927,
Belgium,2015,,,,,,,,,462335574841.484,
Belgium,2014,,,,,,,,,535390200131.018,
Belgium,2013,,,,,,,,,521791015247.06,
Belgium,2012,,,,,,,,,496152879924.727,
Belgium,2011,,,,,,,,,523330354138.133,
Belgium,2010,,,,,,,,,481420882905.001,
Belgium,2009,,,,,,,,,483254171097.812,
Belgium,2008,,,,,,,,,517328087920.078,
Belgium,2007,,,,,,,,,470922156309.453,
Belgium,2006,,,,,,,,,408259840868.823,
Belgium,2005,,,,,,,,,385714762230.039,
Belgium,2004,,,,,,,,,369214712443.206,
Belgium,2003,,,,,,,,,318082528506.588,
Belgium,2002,,,,,,,,,258383599375.177,
Belgium,2001,,,,,,,,,236746141604.37,
Belgium,2000,,,,,,,,,236792460312.471,
Belgium,1999,,,,,,,,,258245733221.468,
Belgium,1998,,,,,,,,,258528339631.029,
Belgium,1997,,,,,,,,,252708051420.839,
Belgium,1996,,,,,,,,,279201433224.756,
Belgium,1995,,,,,,,,,288025588396.278,
Belgium,1994,,,,,,,,,244884129491.198,
Belgium,1993,,,,,,,,,224721795708.955,
Belgium,1992,,,,,,,,,234781652446.675,
Belgium,1991,,,,,,,,,210510999409.333,
Belgium,1990,,,,,,,,,205331747947.851,
France,2020,,,,,,,,,2639008701648.26,
France,2019,,,,,,,,,2728870246705.88,
France,2018,,,,,,,,,2790956878746.66,
France,2017,,,,,,,,,2595151045197.65,
France,2016,,,,,,,,,2472964344587.17,
France,2015,,,,,,,,,2439188643162.5,
France,2014,,,,,,,,,2855964488590.19,
France,2013,,,,,,,,,2811876903329.03,
France,2012,,,,,,,,,2683671716967.19,
France,2011,,,,,,,,,2865157541994.17,
France,2010,,,,,,,,,2645187882116.67,
France,2009,,,,,,,,,2700887366932.03,
France,2008,,,,,,,,,2930303780828.12,
France,2007,,,,,,,,,2660591246211.77,
France,2006,,,,,,,,,2320536221304.7,
France,2005,,,,,,,,,2196945232435.8,
France,2004,,,,,,,,,2119633181634.37,
France,2003,,,,,,,,,1844544792036.86,
France,2002,,,,,,,,,1501409382971.38,
France,2001,,,,,,,,,1377657339291.34,
France,2000,,,,,,,,,1365639660792.16,
France,1999,,,,,,,,,1493151737698.46,
France,1998,,,,,,,,,1503108739159.44,
France,1997,,,,,,,,,1452884917959.09,
France,1996,,,,,,,,,1605675086549.56,
France,1995,,,,,,,,,1601094756209.75,
France,1994,,,,,,,,,1393982750472.59,
France,1993,,,,,,,,,1322815612694.0,
France,1992,,,,,,,,,1401465923172.24,
France,1991,,,,,,,,,1269276828275.78,
France,1990,,,,,,,,,1269179616913.63,
"Hong Kong SAR, China",2020,,,,,,,,,344932192028.051,
"Hong Kong SAR, China",2019,,,,,,,,,363052489184.395,
"Hong Kong SAR, China",2018,,,,,,,,,361731070995.726,
"Hong Kong SAR, China",2017,,,,,,,,,341273289534.466,
"Hong Kong SAR, China",2016,,,,,,,,,320858250776.188,
"Hong Kong SAR, China",2015,,,,,,,,,309383627028.561,
"Hong Kong SAR, China",2014,,,,,,,,,291459356985.337,
"Hong Kong SAR, China",2013,,,,,,,,,275696879834.966,
"Hong Kong SAR, China",2012,,,,,,,,,262629441493.476,
"Hong Kong SAR, China",2011,,,,,,,,,248513617677.287,
"Hong Kong SAR, China",2010,,,,,,,,,228637697575.04,
"Hong Kong SAR, China",2009,,,,,,,,,214046415026.187,
"Hong Kong SAR, China",2008,,,,,,,,,219279678430.164,
"Hong Kong SAR, China",2007,,,,,,,,,211597405593.868,
"Hong Kong SAR, China",2006,,,,,,,,,193536265094.364,
"Hong Kong SAR, China",2005,,,,,,,,,181570082162.19,
"Hong Kong SAR, China",2004,,,,,,,,,169099768875.193,
"Hong Kong SAR, China",2003,,,,,,,,,161384522525.299,
"Hong Kong SAR, China",2002,,,,,,,,,166349228737.386,
"Hong Kong SAR, China",2001,,,,,,,,,169403241524.337,
"Hong Kong SAR, China",2000,,,,,,,,,171668164082.555,
"Hong Kong SAR, China",1999,,,,,,,,,165768095391.557,
"Hong Kong SAR, China",1998,,,,,,,,,168886163221.567,
"Hong Kong SAR, China",1997,,,,,,,,,177352785419.977,
"Hong Kong SAR, China",1996,,,,,,,,,159717233621.659,
"Hong Kong SAR, China",1995,,,,,,,,,144652912433.103,
"Hong Kong SAR, China",1994,,,,,,,,,135812069768.646,
"Hong Kong SAR, China",1993,,,,,,,,,120353947980.764,
"Hong Kong SAR, China",1992,,,,,,,,,104272278634.731,
"Hong Kong SAR, China",1991,,,,,,,,,88959620135.8864,
"Hong Kong SAR, China",1990,,,,,,,,,76928290841.8701,
Indonesia,2020,,,,,,,,,1058688935454.78,
Indonesia,2019,,,,,,,,,1119099868265.25,
Indonesia,2018,,,,,,,,,1042271531011.99,
Indonesia,2017,,,,,,,,,1015618742565.81,
Indonesia,2016,,,,,,,,,931877364177.742,
Indonesia,2015,,,,,,,,,860854235065.079,
Indonesia,2014,,,,,,,,,890814755233.225,
Indonesia,2013,,,,,,,,,912524136718.018,
Indonesia,2012,,,,,,,,,917869910105.749,
Indonesia,2011,,,,,,,,,892969107923.094,
Indonesia,2010,,,,,,,,,755094160363.071,
Indonesia,2009,,,,,,,,,539580085612.401,
Indonesia,2008,,,,,,,,,510228634992.258,
Indonesia,2007,,,,,,,,,432216737774.861,
Indonesia,2006,,,,,,,,,364570514304.85,
Indonesia,2005,,,,,,,,,285868618224.017,
Indonesia,2004,,,,,,,,,256836875295.452,
Indonesia,2003,,,,,,,,,234772463823.808,
Indonesia,2002,,,,,,,,,195660611165.183,
Indonesia,2001,,,,,,,,,160446947784.909,
Indonesia,2000,,,,,,,,,165021012077.81,
Indonesia,1999,,,,,,,,,140001351215.462,
Indonesia,1998,,,,,,,,,95445547872.715,
Indonesia,1997,,,,,,,,,215748998609.635,
Indonesia,1996,,,,,,,,,227369679374.973,
Indonesia,1995,,,,,,,,,202132028723.115,
Indonesia,1994,,,,,,,,,176892143931.505,
Indonesia,1993,,,,,,,,,158006700301.533,
Indonesia,1992,,,,,,,,,128026966579.964,
Indonesia,1991,,,,,,,,,116621996217.133,
Indonesia,1990,,,,,,,,,106140727356.675,
Kenya,2020,,,,,,,,,100666542665.72,
Kenya,2019,,,,,,,,,100379713697.421,
Kenya,2018,,,,,,,,,92202956320.532,
Kenya,2017,,,,,,,,,82035800868.187,
Kenya,2016,,,,,,,,,74815121314.9381,
Kenya,2015,,,,,,,,,70120413328.7838,
Kenya,2014,,,,,,,,,68285768554.472,
Kenya,2013,,,,,,,,,61671425370.0235,
Kenya,2012,,,,,,,,,56396706005.9435,
Kenya,2011,,,,,,,,,46869457318.2541,
Kenya,2010,,,,,,,,,45405587556.7313,
Kenya,2009,,,,,,,,,42347217912.9176,
Kenya,2008,,,,,,,,,35895153327.8497,
Kenya,2007,,,,,,,,,31958195182.2406,
Kenya,2006,,,,,,,,,25825524820.8064,
Kenya,2005,,,,,,,,,18737897744.7948,
Kenya,2004,,,,,,,,,16095337093.8366,
Kenya,2003,,,,,,,,,14904517649.8476,
Kenya,2002,,,,,,,,,13147743910.7241,
Kenya,2001,,,,,,,,,12986007425.8781,
Kenya,2000,,,,,,,,,12705357103.0056,
Kenya,1999,,,,,,,,,12896013576.7324,
Kenya,1998,,,,,,,,,14093998843.7334,
Kenya,1997,,,,,,,,,13115773737.5664,
Kenya,1996,,,,,,,,,12045858436.2399,
Kenya,1995,,,,,,,,,9046326059.98857,
Kenya,1994,,,,,,,,,7148145375.78545,
Kenya,1993,,,,,,,,,5751789915.05363,
Kenya,1992,,,,,,,,,8209129171.73649,
Kenya,1991,,,,,,,,,8151479004.21334,
Kenya,1990,,,,,,,,,8572359162.74408,
Nepal,2020,,,,,,,,,33433670511.9364,
Nepal,2019,,,,,,,,,34186190995.9565,
Nepal,2018,,,,,,,,,33111525871.9538,
Nepal,2017,,,,,,,,,28971589213.2184,
Nepal,2016,,,,,,,,,24524098184.648,
Nepal,2015,,,,,,,,,24360795410.6422,
Nepal,2014,,,,,,,,,22731602969.9687,
Nepal,2013,,,,,,,,,22162208956.1412,
Nepal,2012,,,,,,,,,21703106501.9674,
Nepal,2011,,,,,,,,,21573862466.8268,
Nepal,2010,,,,,,,,,16002656434.4746,
Nepal,2009,,,,,,,,,12854985464.0764,
Nepal,2008,,,,,,,,,12545438605.3959,
Nepal,2007,,,,,,,,,10325618017.379,
Nepal,2006,,,,,,,,,9043715355.8881,
Nepal,2005,,,,,,,,,8130258041.46706,
Nepal,2004,,,,,,,,,7273938314.71988,
Nepal,2003,,,,,,,,,6330473096.54071,
Nepal,2002,,,,,,,,,6050875806.66403,
Nepal,2001,,,,,,,,,6007055042.17687,
Nepal,2000,,,,,,,,,5494252207.90502,
Nepal,1999,,,,,,,,,5033642384.10596,
Nepal,1998,,,,,,,,,4856255044.39064,
Nepal,1997,,,,,,,,,4918691916.53516,
Nepal,1996,,,,,,,,,4521580381.47139,
Nepal,1995,,,,,,,,,4401104417.67068,
Nepal,1994,,,,,,,,,4066775510.20408,
Nepal,1993,,,,,,,,,3660041666.66667,
Nepal,1992,,,,,,,,,3401211581.29176,
Nepal,1991,,,,,,,,,3921476084.89072,
Nepal,1990,,,,,,,,,3627562402.66027,
Saudi Arabia,2020,,,,,,,,,703367841222.555,
Saudi Arabia,2019,,,,,,,,,803616264791.024,
Saudi Arabia,2018,,,,,,,,,816578674529.141,
Saudi Arabia,2017,,,,,,,,,688586094412.68,
Saudi Arabia,2016,,,,,,,,,644935682011.475,
Saudi Arabia,2015,,,,,,,,,654269739552.019,
Saudi Arabia,2014,,,,,,,,,756350347320.381,
Saudi Arabia,2013,,,,,,,,,746647127407.619,
Saudi Arabia,2012,,,,,,,,,735974843348.664,
Saudi Arabia,2011,,,,,,,,,671238840108.229,
Saudi Arabia,2010,,,,,,,,,528207332649.536,
Saudi Arabia,2009,,,,,,,,,429097899280.0,
Saudi Arabia,2008,,,,,,,,,519796738640.0,
Saudi Arabia,2007,,,,,,,,,415964583055.37,
Saudi Arabia,2006,,,,,,,,,376900135727.637,
Saudi Arabia,2005,,,,,,,,,328459700114.755,
Saudi Arabia,2004,,,,,,,,,258742263040.0,
Saudi Arabia,2003,,,,,,,,,215807655253.333,
Saudi Arabia,2002,,,,,,,,,189605920240.0,
Saudi Arabia,2001,,,,,,,,,184137469733.333,
Saudi Arabia,2000,,,,,,,,,189514926213.333,
Saudi Arabia,1999,,,,,,,,,161716960000.0,
Saudi Arabia,1998,,,,,,,,,146775498080.0,
Saudi Arabia,1997,,,,,,,,,165963557409.88,
Saudi Arabia,1996,,,,,,,,,158662398744.993,
Saudi Arabia,1995,,,,,,,,,143343036341.789,
Saudi Arabia,1994,,,,,,,,,135174886488.652,
Saudi Arabia,1993,,,,,,,,,132967901415.22,
Saudi Arabia,1992,,,,,,,,,137087876662.216,
Saudi Arabia,1991,,,,,,,,,132223268491.322,
Saudi Arabia,1990,,,,,,,,,117630271802.403,
Sweden,2020,,,,,,,,,547054174235.876,
Sweden,2019,,,,,,,,,533879529188.454,
Sweden,2018,,,,,,,,,555455371487.089,
Sweden,2017,,,,,,,,,541018749769.097,
Sweden,2016,,,,,,,,,515654671469.547,
Sweden,2015,,,,,,,,,505103781349.757,
Sweden,2014,,,,,,,,,581964017237.095,
Sweden,2013,,,,,,,,,586841821796.891,
Sweden,2012,,,,,,,,,552483727282.802,
Sweden,2011,,,,,,,,,574094112972.733,
Sweden,2010,,,,,,,,,495812558843.31,
Sweden,2009,,,,,,,,,436537014293.554,
Sweden,2008,,,,,,,,,517706149201.196,
Sweden,2007,,,,,,,,,491252589217.021,
Sweden,2006,,,,,,,,,423093437423.762,
Sweden,2005,,,,,,,,,392218088878.779,
Sweden,2004,,,,,,,,,385118044877.465,
Sweden,2003,,,,,,,,,334337212322.076,
Sweden,2002,,,,,,,,,266849061835.659,
Sweden,2001,,,,,,,,,242395852494.409,
Sweden,2000,,,,,,,,,262835454366.855,
Sweden,1999,,,,,,,,,274072182416.731,
Sweden,1998,,,,,,,,,270809066780.714,
Sweden,1997,,,,,,,,,268146144677.73,
Sweden,1996,,,,,,,,,291743811512.079,
Sweden,1995,,,,,,,,,267305875261.099,
Sweden,1994,,,,,,,,,229033566614.826,
Sweden,1993,,,,,,,,,212953336588.123,
Sweden,1992,,,,,,,,,284321115594.629,
Sweden,1991,,,,,,,,,274229034311.699,
Sweden,1990,,,,,,,,,261846194498.885,
Eswatini,2020,,,,,,,,,3982226055.38454,
Eswatini,2019,,,,,,,,,4495264160.86577,
Eswatini,2018,,,,,,,,,4665237415.12526,
Eswatini,2017,,,,,,,,,4402969225.92165,
Eswatini,2016,,,,,,,,,3816022046.82656,
Eswatini,2015,,,,,,,,,4063245671.29285,
Eswatini,2014,,,,,,,,,4422968339.67584,
Eswatini,2013,,,,,,,,,4597532029.70451,
Eswatini,2012,,,,,,,,,4886533032.88672,
Eswatini,2011,,,,,,,,,4820499924.2539,
Eswatini,2010,,,,,,,,,4438778424.30203,
Eswatini,2009,,,,,,,,,3580417066.92472,
Eswatini,2008,,,,,,,,,3294093485.20796,
Eswatini,2007,,,,,,,,,3469363996.36642,
Eswatini,2006,,,,,,,,,3291353835.93,
Eswatini,2005,,,,,,,,,3178126491.90949,
Eswatini,2004,,,,,,,,,2770082791.50412,
Eswatini,2003,,,,,,,,,2197612701.09852,
Eswatini,2002,,,,,,,,,1432228125.26682,
Eswatini,2001,,,,,,,,,1542477308.89408,
Eswatini,2000,,,,,,,,,1738100853.05052,
Eswatini,1999,,,,,,,,,1547884442.26205,
Eswatini,1998,,,,,,,,,1576904292.4588,
Eswatini,1997,,,,,,,,,1716699913.19444,
Eswatini,1996,,,,,,,,,1602760100.48147,
Eswatini,1995,,,,,,,,,1698982437.76019,
Eswatini,1994,,,,,,,,,1419293454.99606,
Eswatini,1993,,,,,,,,,1357206995.74624,
Eswatini,1992,,,,,,,,,1284766234.2216,
Eswatini,1991,,,,,,,,,1156141998.33412,
Eswatini,1990,,,,,,,,,1114703088.1614,
Tajikistan,2020,,,,,,,,,8133996647.90397,
Tajikistan,2019,,,,,,,,,8300784856.87904,
Tajikistan,2018,,,,,,,,,7765014424.33779,
Tajikistan,2017,,,,,,,,,7536439875.08334,
Tajikistan,2016,,,,,,,,,6992393787.40891,
Tajikistan,2015,,,,,,,,,8271454300.59548,
Tajikistan,2014,,,,,,,,,9112544556.05962,
Tajikistan,2013,,,,,,,,,8448469837.53831,
Tajikistan,2012,,,,,,,,,7633049792.09321,
Tajikistan,2011,,,,,,,,,6522732202.50748,
Tajikistan,2010,,,,,,,,,5642178579.58438,
Tajikistan,2009,,,,,,,,,4979481980.35098,
Tajikistan,2008,,,,,,,,,5161337336.40365,
Tajikistan,2007,,,,,,,,,3719506172.83951,
Tajikistan,2006,,,,,,,,,2830220713.07301,
Tajikistan,2005,,,,,,,,,2312327536.41789,
Tajikistan,2004,,,,,,,,,2076182460.86517,
Tajikistan,2003,,,,,,,,,1555301496.04756,
Tajikistan,2002,,,,,,,,,1221120798.81336,
Tajikistan,2001,,,,,,,,,1080768906.5003,
Tajikistan,2000,,,,,,,,,860521119.298753,
Tajikistan,1999,,,,,,,,,1086605267.40992,
Tajikistan,1998,,,,,,,,,1320242080.86531,
Tajikistan,1997,,,,,,,,,921572114.529611,
Tajikistan,1996,,,,,,,,,1043654822.33503,
Tajikistan,1995,,,,,,,,,1231040564.3739,
Tajikistan,1994,,,,,,,,,1518796992.4812,
Tajikistan,1993,,,,,,,,,1644325581.39535,
Tajikistan,1992,,,,,,,,,2156666666.66667,
Tajikistan,1991,,,,,,,,,1352000000.0,
Tajikistan,1990,,,,,,,,,2631768953.06859,
United Arab Emirates,2020,,,,,,,,,,
United Arab Emirates,2019,,,,,,,,,,1672.0
United Arab Emirates,2018,,,,,,,,,,1714.66666666667
United Arab Emirates,2017,,,,,,,,,,1680.0
United Arab Emirates,2016,,,,,,,,,,1752.66666666667
United Arab Emirates,2015,,,,,,,,,,1763.030303
United Arab Emirates,2014,,,,,,,,,,1773.3939394
United Arab Emirates,2013,,,,,,,,,,1783.75757573333
United Arab Emirates,2012,,,,,,,,,,1794.12121213333
United Arab Emirates,2011,,,,,,,,,,1804.48484846667
United Arab Emirates,2010,,,,,,,,,,1814.84848486667
United Arab Emirates,2009,,,,,,,,,,1825.2121212
United Arab Emirates,2008,,,,,,,,,,1835.5757576
United Arab Emirates,2007,,,,,,,,,,1845.93939393333
United Arab Emirates,2006,,,,,,,,,,1856.30303033333
United Arab Emirates,2005,,,,,,,,,,1866.66666666667
United Arab Emirates,2004,,,,,,,,,,1669.36
United Arab Emirates,2003,,,,,,,,,,1472.05333333333
United Arab Emirates,2002,,,,,,,,,,1499.99111113333
United Arab Emirates,2001,,,,,,,,,,1527.92888886667
United Arab Emirates,2000,,,,,,,,,,1555.86666666667
United Arab Emirates,1999,,,,,,,,,,1573.25333333333
United Arab Emirates,1998,,,,,,,,,,1467.10666666667
United Arab Emirates,1997,,,,,,,,,,1360.96
United Arab Emirates,1996,,,,,,,,,,1254.81333333333
United Arab Emirates,1995,,,,,,,,,,1148.66666666667
United Arab Emirates,1994,,,,,,,,,,1124.5777778
United Arab Emirates,1993,,,,,,,,,,1100.48888886667
United Arab Emirates,1992,,,,,,,,,,1076.4
United Arab Emirates,1991,,,,,,,,,,1052.31111113333
United Arab Emirates,1990,,,,,,,,,,1028.2222222
Armenia,2020,,,,,,,,,,
Armenia,2019,,,,,,,,,,41.7699373086456
Armenia,2018,,,,,,,,,,39.5684502114011
Armenia,2017,,,,,,,,,,41.7699373086456
Armenia,2016,,,,,,,,,,46.391602274384
Armenia,2015,,,,,,,,,,47.7037469018807
Armenia,2014,,,,,,,,,,41.6970403848958
Armenia,2013,,,,,,,,,,43.0820819361423
Armenia,2012,,,,,,,,,,42.8779705496428
Armenia,2011,,,,,,,,,,35.5445400204111
Armenia,2010,,,,,,,,,,30.9957719784225
Armenia,2009,,,,,,,,,,35.9236040239102
Armenia,2008,,,,,,,,,,41.8865723866453
Armenia,2007,,,,,,,,,,43.9131068668902
Armenia,2006,,,,,,,,,,41.215920688147
Armenia,2005,,,,,,,,,,40.399475142149
Armenia,2004,,,,,,,,,,36.4922000291588
Armenia,2003,,,,,,,,,,28.808864265928
Armenia,2002,,,,,,,,,,25.2514943869369
Armenia,2001,,,,,,,,,,25.1640180784371
Armenia,2000,,,,,,,,,,27.2780288671818
Armenia,1999,,,,,,,,,,28.6630704184283
Armenia,1998,,,,,,,,,,29.0712931914273
Armenia,1997,,,,,,,,,,26.9718617874326
Armenia,1996,,,,,,,,,,33.197259075667
Armenia,1995,,,,,,,,,,36.9004228021577
Armenia,1994,,,,,,,,,,43.4903047091413
Armenia,1993,,,,,,,,,,46.6248724303834
Armenia,1992,,,,,,,,,,
Armenia,1991,,,,,,,,,,
Armenia,1990,,,,,,,,,,
Belgium,2020,,,,,,,,,,
Belgium,2019,,,,,,,,,,36.6745379083333
Belgium,2018,,,,,,,,,,36.6745379083333
Belgium,2017,,,,,,,,,,36.6006720833333
Belgium,2016,,,,,,,,,,34.9420027083333
Belgium,2015,,,,,,,,,,33.2833333333333
Belgium,2014,,,,,,,,,,37.9666666666667
Belgium,2013,,,,,,,,,,40.2416666666667
Belgium,2012,,,,,,,,,,44.1666666666667
Belgium,2011,,,,,,,,,,42.35
Belgium,2010,,,,,,,,,,49.6083333333333
Belgium,2009,,,,,,,,,,50.0166666666667
Belgium,2008,,,,,,,,,,51.075
Belgium,2007,,,,,,,,,,51.7833333333333
Belgium,2006,,,,,,,,,,52.5004166666667
Belgium,2005,,,,,,,,,,53.2175
Belgium,2004,,,,,,,,,,54.1886111108333
Belgium,2003,,,,,,,,,,55.1597222225
Belgium,2002,,,,,,,,,,56.1308333333333
Belgium,2001,,,,,,,,,,59.4533333333333
Belgium,2000,,,,,,,,,,62.7758333333333
Belgium,1999,,,,,,,,,,63.2255555558333
Belgium,1998,,,,,,,,,,63.6544444441667
Belgium,1997,,,,,,,,,,64.0833333333333
Belgium,1996,,,,,,,,,,66.42125
Belgium,1995,,,,,,,,,,68.7591666666667
Belgium,1994,,,,,,,,,,69.1921666666667
Belgium,1993,,,,,,,,,,69.6251666666667
Belgium,1992,,,,,,,,,,70.0581666666667
Belgium,1991,,,,,,,,,,70.4911666666667
Belgium,1990,,,,,,,,,,70.9241666666667
France,2020,,,,,,,,,,
France,2019,,,,,,,,,,13.425
France,2018,,,,,,,,,,13.425
France,2017,,,,,,,,,,13.473
France,2016,,,,,,,,,,13.218
France,2015,,,,,,,,,,14.058
France,2014,,,,,,,,,,13.6485
France,2013,,,,,,,,,,13.5785
France,2012,,,,,,,,,,14.0315
France,2011,,,,,,,,,,15.073
France,2010,,,,,,,,,,14.289
France,2009,,,,,,,,,,14.23515
France,2008,,,,,,,,,,14.33
France,2007,,,,,,,,,,15.496
France,2006,,,,,,,,,,16.11
France,2005,,,,,,,,,,16.724
France,2004,,,,,,,,,,16.54166666665
France,2003,,,,,,,,,,16.35933333335
France,2002,,,,,,,,,,16.177
France,2001,,,,,,,,,,16.26325
France,2000,,,,,,,,,,16.3495
France,1999,,,,,,,,,,15.95483333335
France,1998,,,,,,,,,,15.56016666665
France,1997,,,,,,,,,,15.1655
France,1996,,,,,,,,,,16.0543
France,1995,,,,,,,,,,16.9431
France,1994,,,,,,,,,,17.8319
France,1993,,,,,,,,,,18.7207
France,1992,,,,,,,,,,19.6095
France,1991,,,,,,,,,,19.225
France,1990,,,,,,,,,,18.8405
"Hong Kong SAR, China",2020,,,,,,,,,,
"Hong Kong SAR, China",2019,,,,,,,,,,
"Hong Kong SAR, China",2018,,,,,,,,,,
"Hong Kong SAR, China",2017,,,,,,,,,,
"Hong Kong SAR, China",2016,,,,,,,,,,
"Hong Kong SAR, China",2015,,,,,,,,,,
"Hong Kong SAR, China",2014,,,,,,,,,,
"Hong Kong SAR, China",2013,,,,,,,,,,
"Hong Kong SAR, China",2012,,,,,,,,,,
"Hong Kong SAR, China",2011,,,,,,,,,,
"Hong Kong SAR, China",2010,,,,,,,,,,
"Hong Kong SAR, China",2009,,,,,,,,,,
"Hong Kong SAR, China",2008,,,,,,,,,,
"Hong Kong SAR, China",2007,,,,,,,,,,
"Hong Kong SAR, China",2006,,,,,,,,,,
"Hong Kong SAR, China",2005,,,,,,,,,,
"Hong Kong SAR, China",2004,,,,,,,,,,
"Hong Kong SAR, China",2003,,,,,,,,,,
"Hong Kong SAR, China",2002,,,,,,,,,,
"Hong Kong SAR, China",2001,,,,,,,,,,
"Hong Kong SAR, China",2000,,,,,,,,,,
"Hong Kong SAR, China",1999,,,,,,,,,,
"Hong Kong SAR, China",1998,,,,,,,,,,
"Hong Kong SAR, China",1997,,,,,,,,,,
"Hong Kong SAR, China",1996,,,,,,,,,,
"Hong Kong SAR, China",1995,,,,,,,,,,
"Hong Kong SAR, China",1994,,,,,,,,,,
"Hong Kong SAR, China",1993,,,,,,,,,,
"Hong Kong SAR, China",1992,,,,,,,,,,
"Hong Kong SAR, China",1991,,,,,,,,,,
"Hong Kong SAR, China",1990,,,,,,,,,,
Indonesia,2020,,,,,,,,,,
Indonesia,2019,,,,,,,,,,11.0286322881062
Indonesia,2018,,,,,,,,,,11.0286322881062
Indonesia,2017,,,,,,,,,,11.0286322881062
Indonesia,2016,,,,,,,,,,11.0286322881062
Indonesia,2015,,,,,,,,,,10.6900325704661
Indonesia,2014,,,,,,,,,,10.3514328528261
Indonesia,2013,,,,,,,,,,10.012833135186
Indonesia,2012,,,,,,,,,,9.67423341754595
Indonesia,2011,,,,,,,,,,9.33563369990588
Indonesia,2010,,,,,,,,,,8.99703398226581
Indonesia,2009,,,,,,,,,,8.65843426462575
Indonesia,2008,,,,,,,,,,8.31983454698568
Indonesia,2007,,,,,,,,,,7.98123482934562
Indonesia,2006,,,,,,,,,,7.64263511170555
Indonesia,2005,,,,,,,,,,7.30403539406549
Indonesia,2004,,,,,,,,,,6.96543567642542
Indonesia,2003,,,,,,,,,,6.62683595878536
Indonesia,2002,,,,,,,,,,6.28823624114529
Indonesia,2001,,,,,,,,,,5.94963652350523
Indonesia,2000,,,,,,,,,,5.61103680586516
Indonesia,1999,,,,,,,,,,5.41807747560311
Indonesia,1998,,,,,,,,,,5.22516768217169
Indonesia,1997,,,,,,,,,,5.03225788874028
Indonesia,1996,,,,,,,,,,4.83934809530886
Indonesia,1995,,,,,,,,,,4.64646307029276
